HG00692	HG00692	CHS	1kGP	EAS	-0.0179653	-0.0096411	0.0213532	0.023563	-0.00286712	-0.00429841	0.01193	0.00354074	0.00444467	-0.00460316	0.00188378	0.00381891	0.00069849	0.00540284	0.00458413	-0.0116579	-0.00655741	-0.00585082	-0.000320347	-0.000686369
HG00693	HG00693	CHS	1kGP	EAS	-0.0179986	-0.00907882	0.0220434	0.0239214	-0.00257333	-0.00221054	0.0120346	-0.00119811	0.00296838	0.001559	0.00131463	-0.00326991	0.0018475	0.00259716	-0.00208	-0.0176044	-0.00450175	-0.0128675	0.0147809	-0.00788265
HG00698	HG00698	CHS	1kGP	EAS	-0.0177808	-0.00979943	0.0220044	0.0239554	-0.00311631	-0.00249645	0.0132662	-3.44E-05	0.0040773	-0.00611285	-0.00617219	0.00169668	0.00210141	0.00335122	0.00780787	-0.00343599	-0.00470577	-0.00869147	0.000621971	0.00985866
HG00699	HG00699	CHS	1kGP	EAS	-0.0175503	-0.00978394	0.0222815	0.0245383	-0.00267876	5.70E-05	0.0131672	1.39E-05	0.00386395	-0.0108859	-0.0088709	0.00748449	0.00798018	-0.00898923	0.00524355	-0.00850251	-0.0035319	-0.0157678	0.0106566	0.00371632
HG00701	HG00701	CHS	1kGP	EAS	-0.0180619	-0.00966626	0.0223571	0.0237075	-0.00364546	0.00368854	0.0118739	0.00250755	0.00503573	-0.00978029	-0.00769199	0.00311455	0.00373579	0.00180144	0.00971762	0.0055866	0.00225714	-0.00537179	0.0018658	0.00765309
HG00704	HG00704	CHS	1kGP	EAS	-0.0182667	-0.00982409	0.0217383	0.0233573	-0.00354422	-0.00341201	0.0137463	0.000729211	0.0013375	-0.00543194	-0.000328705	0.00355113	0.00268913	6.73E-05	-0.00856745	-0.00201464	0.00790101	0.00739071	-0.00524015	-0.0113816
HG00705	HG00705	CHS	1kGP	EAS	-0.0180926	-0.00934025	0.0218198	0.0249997	-0.00243062	-0.00465533	0.0126311	0.00261075	0.0088635	-0.00957533	-0.00695322	0.000702845	0.00400249	0.0139146	0.00988255	-0.00633272	-0.00536664	-0.000443838	-0.00615782	0.00442177
HG00707	HG00707	CHS	1kGP	EAS	-0.0179017	-0.00921504	0.0220554	0.0248142	-0.00432998	0.000554534	0.0145989	-0.00148738	-0.00175812	-0.00565958	-0.00298944	0.0010466	0.000307398	-0.0131271	-0.00243663	0.00161716	0.00653666	0.000701104	-0.00330069	0.000475012
HG00708	HG00708	CHS	1kGP	EAS	-0.0181047	-0.00911463	0.022249	0.0248903	-0.00338846	0.00441011	0.0142984	-0.0024497	-0.000152205	0.00259737	-0.00166203	-0.00262168	-0.00167463	-0.00244987	0.000174739	0.004697	0.00460777	0.00175114	0.00020712	0.00247954
HG00717	HG00717	CHS	1kGP	EAS	-0.0177514	-0.00941161	0.0226607	0.024282	-0.00312714	-0.00312275	0.0130143	0.00166572	0.000606952	0.0025778	0.000161212	0.00383994	9.76E-06	-0.000829651	0.00654871	0.00246782	-0.00151299	0.00112298	-0.00209238	0.000900933
HG00728	HG00728	CHS	1kGP	EAS	-0.0180419	-0.00916706	0.0212881	0.0247569	-0.00323408	-0.00141383	0.0131412	0.00106663	0.0052269	-0.00917412	-0.00819918	0.00156332	0.00557713	-0.00661967	0.014816	-0.00109359	-0.0067336	-0.00406267	-0.00627642	0.00610414
HG00729	HG00729	CHS	1kGP	EAS	-0.0182659	-0.0107151	0.0217434	0.0246351	-0.00415979	-0.00793097	0.0119643	0.00148741	0.00121737	-0.00917888	-0.00438511	0.00917628	0.00667249	-0.00325561	0.00543953	-0.00410255	-0.00139552	9.36E-05	-0.00837176	-0.00362525
HG00731	HG00731	PUR	1kGP	AMR	-0.00474864	0.012987	-0.0191441	-0.00526511	0.000658374	-0.00251807	0.0167375	-0.00451152	0.00410373	-0.00196659	-0.00416139	0.000613557	-0.00267769	0.00270752	0.00660383	0.00246679	-0.00741278	-0.00209974	-0.00548589	0.00865675
HG00732	HG00732	PUR	1kGP	AMR	-0.00453112	0.0105615	-0.0164092	-0.00775768	0.0008654	-0.00454317	0.0139676	0.000187513	0.00850544	-0.011636	-0.00484222	-0.000996491	0.000525074	0.0350404	0.0179054	-0.00565925	-0.00674133	0.00690503	-0.00475189	0.00415714
HG00734	HG00734	PUR	1kGP	AMR	-0.00395577	0.00914404	-0.0110739	-0.0118667	0.00148049	-0.00349645	0.0171348	0.00259952	-0.00485782	-0.00573032	0.00428587	-0.000256884	0.00255014	-0.0206108	0.0021285	0.00678995	-0.00147263	-0.0063031	0.00128836	0.0114366
HG00736	HG00736	PUR	1kGP	AMR	-0.00371614	0.011661	-0.0168133	-0.00684128	0.00113093	-0.000667343	0.0158145	-0.00239224	0.00140066	-0.00764846	-0.00409898	0.00505272	0.00117321	0.00425586	0.00615142	0.000654913	0.000123006	-0.00551635	-0.00296729	0.00221287
HG00737	HG00737	PUR	1kGP	AMR	-0.0035165	0.0111914	-0.0165091	-0.00836278	0.00122495	-0.00565581	0.0182235	-0.00286084	0.00309244	-0.00493727	0.000992726	0.00197427	0.00389393	-0.00277074	0.00527823	0.00130649	0.00223833	0.00292146	-0.00399884	-0.00238444
HG00739	HG00739	PUR	1kGP	AMR	-0.00395656	0.0132721	-0.0194493	-0.00507449	0.00107897	0.0043813	0.0155518	-0.0032068	0.00699112	0.00247799	-0.000328785	-0.00574727	-0.00524009	0.0288398	-0.00449758	-0.0149605	0.00300802	-0.0054508	0.00592276	-0.00610823
HG00740	HG00740	PUR	1kGP	AMR	-0.00288983	0.00907738	-0.0134579	-0.0090069	0.000998881	-0.0108075	0.0162924	-0.000956077	-0.000634431	-0.00707695	0.0049065	0.00397841	0.00398108	-0.00444239	-0.0111447	-0.00296827	-0.000915371	0.0091833	-0.00734814	-0.0112145
HG00742	HG00742	PUR	1kGP	AMR	-0.0029872	0.0129828	-0.0198041	-0.00471215	0.00122971	0.000133063	0.0185849	-0.00649085	0.000564176	0.000886854	-0.00270525	-0.001947	-0.000430478	-0.0120135	0.00413948	-0.00411602	-0.00490045	-0.00732004	0.00226564	0.00361885
HG00743	HG00743	PUR	1kGP	AMR	-0.00490829	0.00780283	-0.00988767	-0.0136955	-0.000153582	-0.00033176	0.0120908	-0.00412946	0.00230079	-0.00834986	-0.0043112	-0.0108651	-0.00611326	0.0191129	0.00112192	-0.00941791	-0.00518658	1.40E-05	-0.00242275	0.000152343
HG00759	HG00759	CDX	1kGP	EAS	-0.0175174	-0.00945961	0.0209621	0.0249783	-0.00266999	-0.00193986	0.00919605	-0.00136871	0.00597261	-0.0108146	-0.00862954	0.000202964	0.00431249	0.0116811	0.013093	-0.00974319	-0.00841539	-0.0106448	0.00415606	0.00712891
HG00766	HG00766	CDX	1kGP	EAS	-0.0170769	-0.00926465	0.0210627	0.0258456	-0.0033108	-0.00220875	0.011218	-0.00203557	0.00582807	-0.00570969	-0.00458562	-0.000453143	-0.00319483	0.015098	0.00406457	-0.00823229	-0.0014654	-0.00305443	-0.00158013	0.000101939
HG00844	HG00844	CDX	1kGP	EAS	-0.0170746	-0.00897607	0.0208522	0.0247432	-0.00291289	0.0033416	0.012899	-0.0025176	0.00200754	-0.00199295	-0.00510925	2.21E-05	0.00169906	-0.00246276	0.00543475	-0.00234741	0.00335901	-0.000404216	-0.00190924	-0.000314342
HG00851	HG00851	CDX	1kGP	EAS	-0.0176314	-0.00937737	0.0217213	0.0247648	-0.00256327	-0.00545282	0.0134323	2.11E-05	0.000649283	-0.00192506	0.0025939	0.00945493	0.00466005	-0.0126043	0.00977401	0.00124198	-0.0105262	-0.000935357	-0.00929453	0.00588375
HG00864	HG00864	CDX	1kGP	EAS	-0.0173037	-0.00933684	0.020743	0.0251822	-0.00292177	-0.0051312	0.0109448	0.00200838	0.00522226	-0.00369375	0.00207254	-0.00320206	0.00329443	0.0036161	0.00770264	-0.0010446	0.000266881	-0.000348273	-0.00525879	0.00347325
HG00867	HG00867	CDX	1kGP	EAS	-0.0173786	-0.00964071	0.0217703	0.0245567	-0.00298408	-0.00576429	0.0129635	-0.00101108	0.00296739	-0.00407462	-0.00103323	-0.00153227	0.00618969	-0.0140326	0.00780049	0.00165454	-0.0064673	0.00549308	-0.0100755	0.00102803
HG00879	HG00879	CDX	1kGP	EAS	-0.0171109	-0.00975591	0.0217496	0.0243731	-0.00388897	-0.00322754	0.00801511	-0.000996862	0.00434796	-0.00709189	-0.0043899	0.0060067	0.00292513	0.0158975	0.0146495	-0.00488349	-0.0151856	-0.00995922	0.000870848	0.0095663
HG00881	HG00881	CDX	1kGP	EAS	-0.0175478	-0.00966323	0.021514	0.0253892	-0.00274224	-0.00535486	0.0114868	-0.00083858	0.00366549	-0.00561247	0.000630825	0.00156682	0.000570836	0.00616249	0.00434927	-0.00420792	-0.0087066	-0.000252265	-0.00601424	0.00259757
HG00956	HG00956	CDX	1kGP	EAS	-0.0173547	-0.00938116	0.020933	0.0237384	-0.00228437	-0.00239537	0.00808323	-0.00260947	0.00652601	-0.00672193	-0.00544036	0.00149979	0.000808791	0.0107809	0.00143176	-0.00136431	-0.000319945	-0.00249538	-0.000434826	0.00280512
HG00978	HG00978	CDX	1kGP	EAS	-0.0177195	-0.00909482	0.0211971	0.0250134	-0.00255245	-0.00113523	0.0110127	-0.00123083	-0.00135359	-0.00134066	-0.000401938	0.000356234	0.00331505	-0.0034625	-0.00831363	-0.0165164	0.00311555	-0.00617207	0.00590371	-0.0180251
HG00982	HG00982	CDX	1kGP	EAS	-0.017441	-0.00974893	0.0219109	0.0244551	-0.0026724	-0.00655103	0.0120345	0.00299137	0.00569673	-0.00400888	-0.00175905	0.00338119	0.00493302	-0.00523676	0.000172496	-0.00526122	0.00184408	-7.38E-05	-0.00534248	-0.00901638
HG01028	HG01028	CDX	1kGP	EAS	-0.0174229	-0.00932503	0.0208342	0.0251527	-0.00440797	-0.00142153	0.00929648	-0.000878053	0.000598074	-0.00306863	-0.00251253	-0.000887988	0.00107469	-0.00712017	-0.000640075	-0.00577045	0.00504061	-0.00888394	0.00513763	0.00321871
HG01029	HG01029	CDX	1kGP	EAS	-0.0172931	-0.00922059	0.020831	0.0253003	-0.00314695	-0.00672472	0.0122873	-0.00172518	0.00129395	-0.00837103	-0.00133645	0.00296758	0.00664791	-0.0128283	-0.00539096	-0.00772609	0.00725839	0.00262321	-0.00263044	-0.0154089
HG01031	HG01031	CDX	1kGP	EAS	-0.0172974	-0.00969159	0.0210845	0.0246329	-0.00336501	-0.000440823	0.00950969	-0.00210315	0.00613761	-0.0120648	-0.00813965	0.00173982	0.00279701	0.00989613	0.0113242	-0.00399016	-0.000592562	-0.00424898	-0.00158266	0.00878758
HG01046	HG01046	CDX	1kGP	EAS	-0.0175657	-0.00921108	0.0214445	0.02523	-0.00437318	-0.00274417	0.0124525	-0.00180152	0.00165581	-0.0121458	-0.00615913	0.0034982	0.00706159	0.000758852	0.00712544	-0.00982133	0.000954954	-0.00361264	-0.0071257	-0.00362477
HG01047	HG01047	PUR	1kGP	AMR	-0.00288033	0.0115119	-0.0160226	-0.00621651	0.00035428	-0.00421555	0.0177479	-0.00370258	-0.00200662	-0.00522783	-0.00119278	0.00419524	0.00524914	-0.0255255	0.00206709	0.0110565	0.00473324	0.00502709	-0.00679689	-0.00567097
HG01048	HG01048	PUR	1kGP	AMR	-0.00249924	0.010514	-0.0140736	-0.00837837	0.000649328	-0.00189551	0.0157146	-0.000352787	-0.00300739	0.0009125	0.0054864	0.000529833	-0.00263021	-0.0163948	-0.0137581	-0.00364731	0.00213368	-0.00491783	0.00946654	-0.0114803
HG01049	HG01049	PUR	1kGP	AMR	0.00175273	0.00648041	-0.0106536	-0.00939805	0.00118397	-0.00549681	0.0139722	-0.00145166	-0.002128	0.00108044	0.00452842	0.000876336	-0.00458074	0.0184047	-0.00215308	-0.0100661	-0.00644426	-0.00335668	0.000380955	-0.0100358
HG01051	HG01051	PUR	1kGP	AMR	0.0001157	0.00603499	-0.00791172	-0.0121386	0.000960551	-0.00445556	0.0112669	-0.000782882	-0.00276054	-0.00879561	-8.62E-05	0.00457934	0.000642768	-0.00926428	0.00342285	0.00448538	0.00361688	0.00300895	-0.0061519	-0.00737273
HG01052	HG01052	PUR	1kGP	AMR	0.000487079	0.00587719	-0.0086777	-0.0110231	0.00122944	-0.00244556	0.0136694	0.00217664	-0.00129417	-0.0129837	-0.00646806	0.00269371	0.00693551	-0.0172304	0.00771983	0.00237172	0.00441967	-0.00238689	0.000102763	-0.00263889
HG01054	HG01054	PUR	1kGP	AMR	-0.00472307	0.010075	-0.0146322	-0.00970718	0.000713021	-0.0035737	0.0147389	7.79E-05	0.00207379	-0.00188964	0.00347514	-0.00351061	-0.0023853	-0.00098429	-0.00255426	-0.00580081	0.000963815	0.00269691	-0.00314766	-0.0118308
HG01055	HG01055	PUR	1kGP	AMR	-0.00170069	0.00936736	-0.0147315	-0.00721897	0.00121868	-0.00260595	0.0132485	-0.00497624	0.00519912	-0.00691905	-0.000677649	-0.00256544	-0.00320167	0.0238428	-0.000865265	-0.00572686	0.00574217	-4.65E-05	-0.000338018	-0.00731442
HG01058	HG01058	PUR	1kGP	AMR	-0.00271221	0.00879337	-0.0121062	-0.00897022	0.000874039	-0.00450692	0.0157728	-0.000400505	-0.00428343	-0.00322483	0.00231426	-0.00171348	0.00187478	-0.0106765	-0.0115592	-0.00505043	0.00874612	0.00467685	0.00151441	-0.0131443
HG01060	HG01060	PUR	1kGP	AMR	-0.00330612	0.0104466	-0.0161931	-0.00661846	0.00134023	-0.00310593	0.0179028	-0.00168269	0.00151418	-0.00362423	0.000892278	-0.00205173	0.00371534	-0.00536142	0.000805174	-0.00387406	-0.00214424	-1.52E-05	0.00194507	0.00165335
HG01061	HG01061	PUR	1kGP	AMR	-0.00399497	0.0110564	-0.0150395	-0.00896101	0.00166751	-0.000552064	0.0171775	-0.00294562	-0.00136908	-0.00715125	-0.00452494	-0.00121327	0.000160546	-0.0148335	0.00175976	0.004747	0.00113351	0.00591236	-0.0102223	-0.00063513
HG01063	HG01063	PUR	1kGP	AMR	0.00617997	0.00408072	-0.00562843	-0.00886581	0.0017984	0.00511655	0.00932794	-0.000217817	-0.000191638	-0.0025371	-0.0067864	-0.010763	-0.00260168	0.0132805	-0.00718935	-0.0149907	0.00797097	0.00228135	-0.000945528	-0.0185808
HG01064	HG01064	PUR	1kGP	AMR	-1.38E-05	0.0080711	-0.013132	-0.00756938	0.0010099	-0.0058003	0.0122618	-0.00172604	0.00560839	-0.0119403	-0.00632621	-0.00335798	0.00155503	0.0217407	0.00896602	-0.00234995	-0.00505571	0.00834863	-0.00820577	0.00348079
HG01066	HG01066	PUR	1kGP	AMR	-0.00388079	0.0108007	-0.0154859	-0.00904493	0.00210469	-0.00351659	0.0161236	-0.00244754	0.00612127	-0.00766481	-0.00374933	-9.29E-05	-0.00148765	0.021775	0.000949737	-0.00951616	-0.00287686	0.00229308	0.00217597	-0.00836505
HG01067	HG01067	PUR	1kGP	AMR	-0.00306468	0.0113224	-0.0136285	-0.00872866	0.000851121	0.00119662	0.0158148	-0.000555127	-0.00500887	0.00332084	0.00376678	-0.00329766	-0.00462221	-0.00400415	-0.0133092	0.00132365	0.010242	0.00384811	0.00612193	-0.0132892
HG01069	HG01069	PUR	1kGP	AMR	-0.0035973	0.00977164	-0.0140382	-0.0105624	0.00215259	0.000281876	0.013072	0.00148308	0.00122367	-0.0045162	-0.00387096	-0.00391168	-0.0053283	0.00236982	0.00701678	0.00167708	-0.00759971	-0.0044818	-0.00177323	0.00930747
HG01070	HG01070	PUR	1kGP	AMR	-0.00487636	0.0105211	-0.01542	-0.0100727	0.00175808	-0.00164108	0.0148992	0.00112097	0.00314365	-0.00320529	-0.00258769	-0.00661376	0.00242231	-0.00131463	0.00602919	-0.016119	-0.00948595	-0.0184678	0.0185289	0.00136445
HG01072	HG01072	PUR	1kGP	AMR	-0.00321816	0.0111436	-0.0142703	-0.00966286	0.00182709	-0.000178981	0.0154772	-0.00197018	-0.00592783	0.00974122	0.0139827	-0.00674482	-0.007924	-0.00764981	-0.0136023	-0.000661369	0.00393527	0.0041002	0.00189334	-0.00640001
HG01073	HG01073	PUR	1kGP	AMR	-0.00361072	0.0108131	-0.01417	-0.00929033	0.000643282	-0.00503865	0.0163358	0.00201069	0.00618889	-0.00669842	-0.00232109	-0.00211837	-0.000850144	0.00491753	0.00261986	-0.00558289	-0.00136671	-0.00573628	0.00760955	-0.00764927
HG01075	HG01075	PUR	1kGP	AMR	-0.00212091	0.0120498	-0.0191183	-0.00381172	0.00086591	-0.000849017	0.0162302	-0.00458679	0.000227257	-0.00593841	-0.00682864	0.00716725	0.00814129	-0.0235421	0.00201845	0.0114758	0.00147144	-0.00328851	-0.00423332	0.0106751
HG01077	HG01077	PUR	1kGP	AMR	-0.000794134	0.00593981	-0.00910216	-0.0101826	0.00172548	-0.0063622	0.0128571	0.00315364	0.00265451	-0.0137395	-0.00191507	0.00381301	0.00895995	-0.0135258	-0.00397277	0.00606357	-0.00588631	-0.000346372	0.000965858	0.00165128
HG01079	HG01079	PUR	1kGP	AMR	-0.00044021	0.00820633	-0.0123202	-0.00801132	0.00117416	0.00127414	0.0130285	0.000767663	-0.00156485	-0.00827796	-0.00340543	0.00445359	-0.0012024	0.00308883	0.000501781	-0.00242428	0.00747426	-0.00253348	-0.0057948	-0.00726476
HG01080	HG01080	PUR	1kGP	AMR	-0.00478084	0.00851059	-0.0107522	-0.0146043	9.52E-05	-0.00243623	0.0147585	0.000571754	0.000655472	-0.0150355	-0.00793808	1.65E-05	0.00177666	-0.0026399	0.00926026	0.00112478	-0.002832	-0.00152907	0.000131315	0.00107545
HG01082	HG01082	PUR	1kGP	AMR	0.000638623	0.00733337	-0.0101296	-0.00924671	0.00157259	-0.00581558	0.0141215	-0.000628212	-0.00246661	0.00477924	0.00909403	-0.00266044	-0.00583976	-0.00757093	0.000410114	0.000317933	-0.00186626	0.0078634	-0.00974836	-0.00520167
HG01083	HG01083	PUR	1kGP	AMR	-0.00321704	0.0101055	-0.0130849	-0.0100347	0.00181593	-0.00215032	0.0165341	0.00187695	-0.00166676	-0.00210891	0.00107793	0.00319559	-0.00229285	-0.00863155	-0.00327689	-0.00379926	-0.00653753	-0.0085502	0.00587887	0.00742972
HG01085	HG01085	PUR	1kGP	AMR	-0.00257023	0.00995766	-0.0139326	-0.00701765	0.00184619	-0.00381406	0.0140602	-0.00634269	0.00243318	0.00289975	0.00265067	-0.0118331	-0.00528405	0.014714	-0.00850964	-0.00911098	0.000473504	0.00264096	-0.00270502	-0.00868527
HG01086	HG01086	PUR	1kGP	AMR	-0.00266723	0.00875967	-0.0106567	-0.0108291	0.00153996	-0.00339807	0.0118863	0.000677541	0.0033048	-0.0150251	-0.00686544	-0.000542558	0.00153917	0.0112564	0.00141018	-0.00605263	0.00174407	-0.000166514	-0.00361966	-0.0107851
HG01088	HG01088	PUR	1kGP	AMR	0.000358825	0.00870485	-0.0124873	-0.00784595	0.00110008	-0.000125291	0.0145068	-0.00508511	0.0010672	0.00267337	0.00165868	-0.00740918	-0.00260307	-0.00457642	-0.000285648	0.00567295	0.00684308	0.00165675	-0.00198713	-0.00209354
HG01089	HG01089	PUR	1kGP	AMR	-0.00152367	0.00830924	-0.0126001	-0.00849706	5.73E-05	-0.00404505	0.0126069	0.000869827	0.00187902	-0.0151856	-0.00519717	0.00277791	0.00540687	0.00394367	0.00579417	-0.0013722	-0.00418543	3.11E-05	-0.000258135	0.00426263
HG01092	HG01092	PUR	1kGP	AMR	0.00245538	0.00672615	-0.00987921	-0.00859978	-0.000325	0.00631592	0.0118362	-0.00133916	-0.000858913	-0.00992138	-0.0077004	-0.00312304	0.00244618	-0.0144076	0.00127926	0.00922963	0.00928767	-0.00380932	0.00173403	-0.00366259
HG01094	HG01094	PUR	1kGP	AMR	-0.0015467	0.00934039	-0.0136622	-0.00732371	0.000567312	-0.000223564	0.0152334	0.000744111	0.00272907	-0.0125538	-0.00813524	0.00625467	0.00357741	0.00885732	0.0138254	0.0103964	0.000580977	-0.00199537	0.000934726	0.0163028
HG01095	HG01095	PUR	1kGP	AMR	-0.00261752	0.0108741	-0.0137274	-0.00783781	0.00119252	0.00259993	0.0147907	-0.00463753	-0.00428302	0.00125936	-0.00286126	0.000766852	0.0010272	-0.00794995	0.00167261	0.00558891	0.00459295	0.00110638	-0.00743402	-0.00575731
HG01097	HG01097	PUR	1kGP	AMR	-0.00354633	0.0102438	-0.0141196	-0.00935602	0.00149757	0.00193742	0.0168047	-0.00396513	-3.14E-05	-0.012131	-0.00441464	-0.00392162	0.00566346	-0.0143574	0.00604346	-0.000904638	0.0103588	-0.00366358	-0.00272642	-0.00472438
HG01098	HG01098	PUR	1kGP	AMR	-0.00282451	0.0104053	-0.0140276	-0.00900312	0.00107968	0.000924035	0.0144262	-0.000396601	0.000827466	-0.00735091	-0.00389065	-0.00513686	-7.30E-05	0.0064258	-0.00363101	-0.00468307	0.0100232	0.00300947	0.00019353	-0.00884634
HG01101	HG01101	PUR	1kGP	AMR	-0.00206725	0.00850629	-0.0111766	-0.00980698	3.86E-06	7.49E-05	0.0163543	0.00153173	-0.00151122	-0.00897758	-0.00309555	-0.000950642	0.00368788	0.00172792	-0.0036831	-0.020868	0.00181351	-0.0204057	0.02396	-0.0098522
HG01102	HG01102	PUR	1kGP	AMR	-0.000246124	0.00849886	-0.0128089	-0.00932427	0.00152261	0.00190254	0.0136902	-0.000165029	0.0018578	-0.00735347	-0.00382181	-0.000539699	0.00176418	0.00353588	-0.00370131	0.00622753	0.0119049	0.014212	-0.00667862	-0.00274176
HG01104	HG01104	PUR	1kGP	AMR	-0.00339519	0.0104796	-0.0147334	-0.00747832	0.00183467	-0.000620394	0.0140402	-0.00101179	0.0030562	-0.00557201	-0.00461231	0.000353437	-0.000363854	0.0236547	0.00397424	-0.00916908	-0.00434156	-0.0028845	0.00282395	0.00350472
HG01105	HG01105	PUR	1kGP	AMR	-0.00282805	0.0115885	-0.0177062	-0.00610806	0.00198452	0.00370766	0.0170773	-0.000188906	0.00095002	-0.00513206	-0.00576292	0.00399115	0.000407509	-0.00433058	-0.00780175	0.00041986	0.00948709	0.00220827	-0.000785239	-0.00225453
HG01107	HG01107	PUR	1kGP	AMR	0.00198952	0.0072537	-0.0112342	-0.00885949	8.81E-05	-0.00264833	0.0122609	-0.00459943	-0.00267103	0.00619504	0.00632675	-0.00332199	-0.00989121	0.021174	-0.0127813	-0.00559129	-0.00148863	0.00917602	-0.00609188	-0.0113839
HG01108	HG01108	PUR	1kGP	AMR	0.0169869	-0.00258237	-0.0010291	-0.00765498	0.000626171	-0.00652134	0.0047863	-0.00365646	-0.0004345	0.00722728	0.00997451	-0.00429129	-0.00797663	0.0221812	-0.00694063	-0.00878723	-0.00461881	0.00473246	-0.00841572	-0.00701238
HG01110	HG01110	PUR	1kGP	AMR	-0.00232417	0.00911353	-0.0131134	-0.00956718	0.000870148	-0.00159609	0.0161444	0.00209318	0.000707069	-0.00803997	-0.00426953	0.00088286	0.00508891	-0.0222899	0.00555342	0.0109046	0.0086292	0.00259017	-0.00742705	-0.000780071
HG01111	HG01111	PUR	1kGP	AMR	-0.00331578	0.00953448	-0.0134598	-0.00880381	-0.000383483	-0.00237039	0.0147754	-0.000903939	0.00305956	-0.00927998	8.63E-05	-0.00422781	-0.000993525	0.0232738	0.00480301	-0.0104935	-0.00265291	-0.00395641	0.000381382	0.00312302
HG01112	HG01112	CLM	1kGP	AMR	-0.00464347	0.0135821	-0.0204689	-0.00578309	0.00141401	-0.0059783	0.0154014	-0.00372745	0.00806337	-0.00571974	-0.00167164	0.000452244	-0.00102869	0.0200075	0.000912642	-0.0024584	-0.00611658	0.00362145	-0.00602876	0.00163554
HG01113	HG01113	CLM	1kGP	AMR	-0.00915037	0.00954417	-0.0101712	-0.0154151	6.59E-05	-0.000363563	0.0121533	-0.00449859	-0.00123279	-0.0194769	-0.00740397	-0.00456628	-0.0016914	0.00659401	0.00532228	-0.00192579	-0.000125432	0.00110288	-0.00079446	-0.00518824
HG01119	HG01119	CLM	1kGP	AMR	-0.00559491	0.0129794	-0.0174488	-0.00882318	0.00133917	-0.000126167	0.0151509	-0.00685504	-0.00286909	0.00357049	0.00621473	0.00394564	-0.00400547	-0.00302431	-0.00752188	0.00565482	0.00547664	-0.00113328	-0.00354916	-0.00542881
HG01121	HG01121	CLM	1kGP	AMR	-0.00819436	0.00837758	-0.00761621	-0.0166163	0.00180497	-0.00422248	0.0142306	0.00155949	-0.00424646	-0.0134984	-0.0005112	-0.000350304	0.000242336	-0.0100352	0.00696925	0.00620882	-0.00311106	-0.00564714	0.00190706	0.00632733
HG01122	HG01122	CLM	1kGP	AMR	-0.00577267	0.0101888	-0.0119412	-0.0148532	0.00175396	-0.00215186	0.0133146	0.000407922	0.00144032	-0.0127013	-0.00802471	-0.00439051	-0.000299383	0.00692025	0.00737198	0.00296149	0.00841418	0.00166446	-0.00370763	0.00045271
HG01124	HG01124	CLM	1kGP	AMR	-0.00425772	0.00529173	-0.00535449	-0.0171118	0.000353178	-0.00697635	0.0119083	0.00432758	-0.00340911	-0.0115032	0.00115709	-0.00286501	-0.000994022	0.00174559	0.00511125	-0.0044138	-0.00380476	-0.00216874	-0.00372576	0.00082496
HG01125	HG01125	CLM	1kGP	AMR	-0.00518686	0.00787238	-0.00805887	-0.0138011	0.00205483	0.000465601	0.0106821	0.000821789	-0.00637443	-0.00460668	0.00160692	-0.0059122	-0.000932564	-0.00645593	-0.00146936	0.00324225	0.0068075	-7.24E-05	-0.00466625	-0.00437419
HG01130	HG01130	CLM	1kGP	AMR	-0.00627034	0.00907885	-0.0102827	-0.0146484	0.000594231	-0.00697656	0.0118226	0.00103963	0.000522538	-0.00440142	0.00806365	-0.00807284	-0.00770418	0.016604	-0.0045709	-0.00758267	-0.00171182	0.0104246	-0.0118337	-0.0188196
HG01131	HG01131	CLM	1kGP	AMR	-0.00654	0.0085549	-0.0102615	-0.0152281	0.00111535	-0.00364197	0.013564	-5.10E-05	-0.00125329	-0.0147325	-0.00688376	-0.00120078	-0.00169794	0.020954	0.00612786	-0.0110505	-0.00171987	-0.00285007	0.000546459	-0.00608589
HG01133	HG01133	CLM	1kGP	AMR	-0.00624892	0.0123742	-0.0159476	-0.00954534	0.00129414	-0.00428089	0.0158948	-0.00123854	-0.00235749	0.00275011	0.0054908	-0.00295065	-0.00747965	0.00935862	-0.00126288	-0.00100929	0.00262678	0.00967254	-0.0114368	-0.011937
HG01134	HG01134	CLM	1kGP	AMR	-0.00390933	0.00838802	-0.00965097	-0.0127306	-0.000765397	-0.00514506	0.0122138	0.000282344	0.000357199	-0.0102197	-0.00111024	-0.00227397	-0.00102068	-0.00814745	0.00197018	0.00700653	0.0019237	0.00437834	-0.0113102	-0.00682842
HG01136	HG01136	CLM	1kGP	AMR	-0.00610217	0.00768295	-0.00776506	-0.0159062	0.000917411	-0.00205031	0.0164217	0.00581767	-0.00424464	-0.016962	-0.00799924	0.00059044	0.00413917	-0.00906101	-0.00271596	-0.0240677	-0.00961375	-0.0220751	0.0142717	-0.00938561
HG01137	HG01137	CLM	1kGP	AMR	-0.00944696	0.00866766	-0.00686445	-0.0187633	0.000413074	-0.00154874	0.0127399	0.0023384	-0.00795909	-0.0131351	-0.00135888	-0.0022787	-0.00719077	0.0211448	0.00311268	-9.77E-05	-0.00250267	0.00532999	-0.00497003	-0.00139072
HG01139	HG01139	CLM	1kGP	AMR	-0.00322847	0.00533751	-0.00430666	-0.0172268	-0.000246563	0.00142197	0.01266	-0.00178422	-0.0135304	0.00280715	0.00516771	-0.00649522	-0.00586917	-0.0410165	-0.00477525	0.0146276	0.00490902	-0.00243624	-0.00322997	-0.00479685
